company_name,rating,bio,salary,job,founded_in,field,other
Cyient,3.6,IT Services & Consulting | Mumbai +48 other locations,27400.0,76.0,1991 (35 yrs old),IT Services & Consulting,Mumbai +48 other locations
CGI Group,4.0,IT Services & Consulting | Mumbai +43 other locations,45200.0,642.0,1976 (50 yrs old),IT Services & Consulting,Mumbai +43 other locations
SBI Cards & Payment Services,3.6,Financial Services | Mumbai +435 other locations,24000.0,77.0,,Financial Services,Mumbai +435 other locations
Kalpataru Projects International,4.2,Engineering & Construction | Mumbai +321 other locations,13600.0,1.0,1981 (45 yrs old),Engineering & Construction,Mumbai +321 other locations
JustDial,3.5,Internet | Mumbai +229 other locations,15400.0,51.0,1996 (30 yrs old),Internet,Mumbai +229 other locations
BNY,3.7,Financial Services | Mumbai +25 other locations,30800.0,1.0,1784 (242 yrs old),Financial Services,Mumbai +25 other locations
IQVIA,3.7,Clinical Research | Mumbai +63 other locations,30600.0,19.0,10k-50k,Clinical Research,Mumbai +63 other locations
NTT Data,3.8,IT Services & Consulting | Mumbai +79 other locations,35800.0,118.0,1988 (38 yrs old),IT Services & Consulting,Mumbai +79 other locations
SBI Life Insurance Company,3.7,Insurance | Mumbai +655 other locations,11700.0,5.0,2001 (25 yrs old),Insurance,Mumbai +655 other locations
Nagarjuna Construction Company,4.0,Engineering & Construction | Mumbai +295 other locations,12000.0,10.0,1998 (28 yrs old),Engineering & Construction,Mumbai +295 other locations
CBRE,4.1,Real Estate | Mumbai +91 other locations,18600.0,17.0,1906 (120 yrs old),Real Estate,Mumbai +91 other locations
TVS Motor,3.9,Automobile | Mumbai +349 other locations,15800.0,64.0,1979 (47 yrs old),Automobile,Mumbai +349 other locations
Schneider Electric,4.2,Industrial Automation | Mumbai +119 other locations,24300.0,24.0,1999 (27 yrs old),Industrial Automation,Mumbai +119 other locations
Persistent Systems,3.6,IT Services & Consulting | Mumbai +41 other locations,44500.0,229.0,,IT Services & Consulting,Mumbai +41 other locations
Atos,3.8,IT Services & Consulting | Mumbai +49 other locations,34000.0,84.0,2000 (26 yrs old),IT Services & Consulting,Mumbai +49 other locations
State Bank of India,3.8,Banking | Mumbai +617 other locations,11500.0,10.0,1806 (220 yrs old),Banking,Mumbai +617 other locations
vivo,4.1,Consumer Electronics & Appliances | Mumbai +414 other locations,12900.0,10.0,2009 (17 yrs old),Consumer Electronics & Appliances,Mumbai +414 other locations
Ecom Express,4.0,Logistics | Mumbai +775 other locations,9600.0,77.0,2012 (14 yrs old),Logistics,Mumbai +775 other locations
Eviden,3.6,IT Services & Consulting | Mumbai +39 other locations,28000.0,8.0,1k-5k,IT Services & Consulting,Mumbai +39 other locations
KEC International,4.0,Engineering & Construction | Mumbai +313 other locations,13400.0,4.0,1945 (81 yrs old),Engineering & Construction,Mumbai +313 other locations
Amdocs,3.6,Software Product | Mumbai +23 other locations,37400.0,11.0,1982 (44 yrs old),Software Product,Mumbai +23 other locations
JBM Group,3.9,Auto Components | Mumbai +117 other locations,14000.0,41.0,,Auto Components,Mumbai +117 other locations
Nagarro,3.9,IT Services & Consulting | Mumbai +49 other locations,32000.0,956.0,1996 (30 yrs old),IT Services & Consulting,Mumbai +49 other locations
Varun Beverages,4.0,Beverage | Mumbai +379 other locations,11900.0,36.0,1995 (31 yrs old),Beverage,Mumbai +379 other locations
ITC Infotech,3.7,IT Services & Consulting | Mumbai +67 other locations,29500.0,84.0,2000 (26 yrs old),IT Services & Consulting,Mumbai +67 other locations
